1024B-ESPNOW,128B-ESPNOW,12B-ESPNOW,1024B-SPP,128B-SPP,12B-SPP,1024B-Bluedroid,128B-Bluedroid,12B-Bluedroid,1024B-TCP,128B-TCP,12B-TCP,1024B-Websockets,128B-Websockets,12B-Websockets,1024B-UDP,128B-UDP,12B-UDP,1024B-NimBLE,128B-NimBLE,12B-NimBLE
,,,19.07886,14.72151,13.12947,21.88404,23.1634,13.54433,18.65234,6.44675,15.37415,9.93112,15.45847,14.24657,8.48731,5.18848,8.19547,,30.23968,13.70442
,,,16.71309,12.44947,12.27545,27.00205,28.16824,18.56535,15.66902,7.1327,7.78354,9.28422,14.59649,15.18673,11.52957,8.77197,3.2265,,20.25365,33.7077
,,,18.16789,11.16354,14.88193,30.61442,18.17898,8.55799,16.71348,5.30401,5.29797,11.12899,21.42313,14.81782,6.94746,6.37005,8.39531,,10.26668,23.72236
,,,19.03288,14.72724,13.1629,35.48893,23.18389,13.58591,10.10701,5.67393,7.15246,9.41351,13.94015,18.20695,17.42896,8.89493,8.21759,,30.279,13.7256
,,,31.53678,13.70379,12.20776,27.03044,28.19665,18.58358,10.33454,5.12695,4.87446,9.37743,16.66655,17.31864,11.9303,5.12491,8.38147,,20.28714,63.754
,,,19.5171,11.32601,14.88467,30.63017,18.19954,8.60154,10.19191,4.70364,6.86795,9.58422,13.58786,16.27584,7.42149,14.31551,8.23307,,10.30489,23.75596
,,,19.01316,14.77669,13.15633,21.9304,23.21431,13.5952,10.10498,4.49039,8.50622,11.70618,17.82707,14.91287,8.35681,11.33293,8.68652,,60.31361,13.76997
,,,16.74548,12.49225,12.38539,27.03833,28.21923,18.62103,11.21998,4.41606,6.34103,16.83348,21.07868,14.85132,15.823,15.54963,10.79185,,20.3237,33.76998
,,,18.1795,31.2697,14.89643,30.64963,18.23001,8.61279,7.04596,5.13283,4.98571,19.06539,13.54333,18.15871,15.74827,10.32291,6.44901,,10.32984,53.78794
,,,19.03452,9.73949,13.18019,21.94344,23.23484,13.63643,16.73425,6.97706,6.16737,10.58635,25.36986,13.92682,6.64684,11.15301,12.6704,,30.34582,13.79876
,,,16.72873,15.96628,12.21854,27.05603,28.24772,18.63057,10.60921,6.81253,5.13202,18.33567,16.23874,13.67697,7.78893,4.38907,10.18646,,50.3539,33.81091
,,,18.19984,11.32682,14.86996,31.95699,18.25246,8.64945,10.69141,6.50241,7.68363,9.4364,14.99102,14.91763,12.43763,9.409,8.44168,,10.37247,23.8168
,,,19.01564,14.76227,18.08524,21.96674,23.26535,13.65019,12.12646,4.46411,5.43044,9.97038,12.85751,14.91525,16.97603,9.72806,8.42761,,30.37683,13.83073
,,,20.93685,12.44223,12.24483,27.76103,28.27015,18.67025,19.53147,5.03364,6.00467,10.51103,15.13743,15.25934,11.42741,9.38177,15.58595,,20.39156,34.34322
,,,18.22633,11.17348,14.87773,54.32388,18.2809,8.66775,16.74804,8.91478,7.05833,10.77274,14.26572,13.79109,11.92615,11.19901,10.3453,,10.39753,23.85392
,,,19.10205,14.7372,13.17372,32.95938,23.28584,13.68757,9.87318,6.08068,5.42426,9.48673,16.43253,14.79023,7.22452,8.5604,10.02405,,30.41593,13.86004
,,,16.73711,13.69063,12.22604,27.10056,28.2987,18.68146,11.20668,4.46522,6.99862,12.00749,13.60626,13.78017,25.21269,11.45134,4.25433,,20.42185,33.875
,,,33.01062,11.34129,14.86955,31.99511,18.30351,8.70345,10.8566,6.77149,11.99585,15.90443,14.99062,15.7761,9.32228,5.58191,5.22594,,40.4428,23.88092
,,,39.41426,14.78915,13.16171,22.00055,23.31627,13.69712,12.75226,6.62105,6.98298,10.82254,16.25657,17.73291,13.8796,4.10368,7.13694,,30.44567,13.90094
,,,16.76556,12.44667,12.29112,27.12699,28.32118,18.72206,13.82736,15.46397,6.97465,10.33287,15.78792,15.94367,9.55573,10.7923,10.55745,,50.46605,33.90421
,,,18.2056,11.19187,12.0672,32.01144,18.33192,8.71076,18.37303,11.98301,6.87283,10.6131,13.23772,15.65457,8.07554,6.24855,5.10824,,10.47056,23.91812
,,,19.05014,29.74538,15.91867,22.01651,23.33682,13.74274,16.76922,7.97716,14.26378,11.55254,16.75803,15.92708,14.29708,18.95475,8.85386,,30.48581,13.92406
,,,16.74164,13.70394,12.07345,27.14838,28.34959,18.73237,14.06326,7.58114,5.16526,10.4621,14.4604,15.09383,11.10807,6.37718,12.7944,,20.49046,34.44538
,,,18.21143,11.34898,16.06584,30.61957,18.35442,8.75436,10.50476,5.15433,6.82959,15.02308,13.02877,14.70904,7.29442,12.10089,5.21491,,10.50507,23.94708
,,,19.04486,14.79504,12.24777,25.93468,23.36736,13.74795,16.77792,22.69196,4.78011,11.3868,16.00992,19.45675,12.23895,13.45824,8.03885,,30.51831,13.96099
,,,16.77972,12.45216,18.49941,27.17151,28.37214,18.7739,13.1437,4.53568,4.982,13.14019,14.67409,14.33387,7.62348,10.87429,8.57547,,20.52931,33.96832
,,,25.17909,11.18575,11.99458,30.64124,18.38295,8.76563,14.36043,6.90953,5.07976,10.41169,16.50356,16.20299,6.51788,9.10696,10.61907,,10.53646,54.48968
,,,19.00591,14.75468,15.85035,22.06755,23.38777,13.78926,11.48521,4.51629,15.45273,10.05599,14.99808,15.65625,13.03603,8.07994,5.8943,,30.55202,13.9903
,,,16.73606,13.71106,12.22634,53.00063,28.4006,18.7833,16.78979,5.31382,7.46482,10.13412,15.33946,18.27414,8.60708,4.27538,8.23696,,20.5581,34.00537
,,,18.21233,11.3563,14.79784,30.66119,18.40548,8.80223,13.8564,4.58418,5.2334,10.88598,14.0218,16.27076,6.88087,13.61182,8.41177,,10.57799,24.01144
,,,22.65148,14.85581,14.81221,25.97563,23.49051,13.79898,9.35081,5.22653,7.5964,11.0884,18.23722,16.25583,13.41945,8.51296,5.4294,,30.58196,14.02628
,,,16.69103,12.46191,12.42332,27.20662,28.43304,18.82303,10.69161,9.55931,7.78375,10.3392,15.50728,16.27517,13.96494,4.26067,5.61582,,20.59709,34.04265
,,,18.19411,11.20575,14.91243,53.97,18.43388,8.81654,6.06915,5.7608,5.34848,18.11846,14.38852,19.42127,8.17893,6.52059,8.32385,,10.60414,24.0485
,,,19.05359,14.76203,13.21149,26.00038,23.50643,13.84045,16.80561,10.90607,5.36792,13.0669,13.60832,15.62677,13.82423,11.43481,16.21042,,30.62224,14.05456
,,,16.73186,30.8089,12.23423,27.23974,28.46156,18.83425,9.92942,4.82691,10.30286,10.77788,15.33441,18.58918,10.33747,15.62785,4.47815,,20.62814,34.07048
,,,18.22547,14.05138,14.89713,36.02612,18.4564,8.85624,19.31908,7.03774,6.50525,9.68219,15.14531,14.90433,9.29653,6.41654,11.07474,,10.64218,24.0766
,,,19.04242,11.06606,13.17769,22.13684,23.53687,13.85384,7.33756,4.69044,9.71387,10.26695,13.10025,13.86892,6.95236,5.45157,9.34124,,30.65031,14.09548
,,,16.72778,16.01664,12.32876,38.16712,28.48406,18.87484,11.01338,5.18994,7.07698,9.94485,13.46133,16.58754,8.06861,7.85917,8.21339,,20.66518,34.09862
,,,18.20585,11.18938,19.59261,30.73477,18.48485,8.8635,13.93514,6.6006,12.85568,11.02564,15.39029,17.11077,16.36335,4.42502,8.24185,,10.67741,24.11356
,,,24.97581,14.76596,13.18449,26.04514,23.55994,13.89152,14.47129,6.87902,9.77396,11.33623,14.64557,13.99656,7.15026,9.04051,12.65021,,30.68932,14.11966
,,,16.71781,13.73947,12.22917,27.27609,28.5125,18.88915,4.66661,7.69775,6.43181,15.24915,16.61918,14.96481,10.15589,6.69864,8.59094,,50.69781,34.63983
,,,18.22291,11.38483,14.81519,30.7485,18.50734,8.90715,21.55343,8.67841,7.68794,10.41637,15.32002,16.92818,14.81427,13.89123,10.9753,,10.71117,24.1416
,,,19.05814,14.82798,13.19932,22.17186,23.59068,13.90083,5.02343,8.86274,7.18794,11.53372,15.25388,15.00937,6.57431,12.27737,10.15607,,30.72601,14.15665
,,,16.75537,12.47936,12.33024,27.29928,28.53504,18.92664,16.83443,6.0035,12.79661,11.41173,13.26644,16.23493,9.4966,9.42124,8.47741,,20.7344,34.16396
,,,18.23258,11.21837,14.94382,36.09762,18.53583,8.91841,18.61833,9.01361,7.37963,9.65733,13.44525,14.18591,11.05842,8.30437,5.65794,,10.74589,24.17778
,,,30.30311,14.78484,13.19129,22.19129,23.61067,13.94202,15.02489,9.10821,6.2044,10.13886,17.56405,15.98059,18.25346,4.23544,13.691,,30.75743,14.18876
,,,16.00385,13.73774,12.24628,27.32243,28.58146,18.93608,11.76392,4.58795,5.15675,14.84903,13.18271,13.77461,7.60343,9.18862,9.85745,,20.7647,34.2009
,,,18.13102,32.86203,14.92036,32.20138,18.55837,8.95502,14.39128,5.31833,4.98404,10.12919,13.79576,13.73685,16.12155,10.22085,8.4801,,10.78459,24.20704
,,,19.03404,11.14149,13.20023,48.3919,23.63838,13.95576,11.70502,8.99612,5.06943,13.05964,13.49575,15.47302,15.85738,10.88644,8.68395,,30.78872,44.22198
,,,16.71693,15.75221,12.33081,27.33858,28.58392,18.97582,5.50931,6.60165,5.14597,13.75111,20.77682,15.2346,8.18882,10.9891,13.28522,,20.80253,34.73308
,,,18.21018,11.18548,14.95135,43.19888,18.58677,8.97338,11.55344,11.28181,5.05294,12.92642,17.96208,17.09288,7.23238,7.2688,11.1243,,10.80968,24.24392
,,,19.04388,14.80709,13.63233,22.24332,23.65864,13.9934,10.31266,5.84558,9.83532,9.73206,13.38438,15.49568,11.68002,4.76568,10.9807,,30.83223,14.25442
,,,28.40736,13.73877,12.30105,27.37467,28.6325,18.98697,18.015,7.09638,8.45178,10.70391,13.47393,15.5387,8.50815,5.17994,8.36886,,20.8338,34.26507
,,,21.94603,11.45069,14.932,45.81951,18.60933,9.00897,14.37951,6.99104,6.02196,12.07291,16.02794,16.38755,6.91082,7.81117,12.93942,,10.8487,24.27191
,,,19.03186,14.83877,13.21887,22.26629,23.69064,14.00263,13.82825,17.44426,5.68773,11.37362,14.89636,16.38154,9.08111,12.8596,8.38955,,30.85694,14.29649
,,,16.7248,12.53322,12.34212,27.39877,28.63498,19.02792,10.76257,6.83175,13.72348,11.51858,13.28582,17.08812,12.05061,10.95174,9.96354,,20.873,34.29872
,,,33.04,11.23643,14.96799,30.85545,18.63783,9.01625,10.0021,4.70285,5.07488,11.48812,18.59248,19.71892,11.18316,10.39229,10.76946,,10.88395,24.30903
,,,21.42344,14.7993,13.23071,30.58562,23.71159,14.04832,12.91849,6.86507,7.21123,9.75257,15.71287,16.59205,8.91155,8.65879,12.91828,,30.89489,14.31513
,,,28.41072,13.73747,12.27415,27.39987,28.66538,19.038,17.19241,4.52747,5.81252,11.90982,,16.7526,13.37347,5.24812,12.94156,,20.90309,34.83649
,,,18.20891,11.40403,12.02387,30.87233,18.66028,9.05994,11.37791,15.39575,5.15953,11.05191,,13.76106,8.83873,12.57771,8.31296,,40.91807,24.34273
,,,19.04084,46.08241,17.31085,22.30931,23.74285,14.05356,16.88296,6.59686,11.95324,11.54012,,15.60428,7.02173,5.51345,10.99621,,30.92799,14.3565
,,,16.75525,12.52789,12.34249,27.42381,28.68801,19.07943,7.81534,5.15175,6.85815,9.83811,,18.02934,16.58379,13.80934,10.23663,,20.94186,34.35929
,,,18.22548,11.23207,14.94029,45.89411,18.69071,9.07115,15.3185,5.67971,2.93366,11.4532,,14.83046,11.26105,4.5113,5.08381,,10.94908,24.37439
,,,19.03839,14.81089,13.23829,22.31872,23.76291,14.09447,12.93089,4.66132,9.97976,14.66451,,16.45597,9.02363,9.23991,10.12613,,30.96419,14.38541
,,,16.73179,13.75677,12.27407,53.26016,28.71645,19.08491,13.76163,4.99908,7.06501,10.11294,,15.85221,13.20389,6.94225,3.63361,,20.97119,64.39774
,,,19.57191,11.41249,22.11387,30.91367,18.71128,9.10787,16.8973,4.67999,6.49564,11.99478,,16.29446,12.55283,4.55968,10.45743,,10.99106,24.40243
,,,19.06282,14.85425,13.21316,33.30261,23.79354,14.10456,5.05068,6.65466,5.66833,9.76961,,16.22028,13.9276,11.35665,5.13677,,30.99546,14.41742
,,,16.74295,15.05175,12.34505,27.45115,28.7389,19.12856,18.27068,10.01676,7.73794,9.61387,,20.35842,8.41434,6.0666,3.90152,,21.01032,34.92989
,,,18.22268,11.10119,14.95588,36.24384,18.7397,9.12211,11.13077,6.56901,5.06527,10.02906,,24.02743,16.0577,9.66141,12.91095,,11.01723,24.43945
,,,19.05712,15.90055,13.23583,22.36739,23.81305,14.1459,14.85811,9.50239,8.43263,10.78766,,18.97281,6.78811,17.42442,11.53132,,31.03526,14.44549
,,,16.74389,11.2141,12.29697,27.50346,13.83454,19.13976,11.45623,6.65205,5.48713,11.87073,,13.92017,9.42291,4.65912,4.90325,,21.04034,64.46281
,,,32.71029,11.36051,25.93591,30.95621,19.40425,9.16176,10.60416,6.86127,9.76393,16.33442,,16.42363,13.26174,4.62041,8.42761,,11.05516,24.46785
,,,20.24667,14.82356,13.21161,22.37375,23.84521,14.15941,20.00574,5.3944,12.75177,11.5411,,16.75382,19.3882,6.3192,12.39711,,31.06352,14.48655
,,,16.74141,26.36577,12.36903,27.51921,13.86212,19.18041,10.27557,7.05865,12.09883,10.77801,,18.50043,7.17638,11.42739,11.94288,,21.07829,34.48971
,,,18.21746,11.05964,15.00111,30.98078,18.81469,9.1692,12.23388,5.46434,7.56163,17.32815,,18.12974,12.28544,11.23741,9.99045,,11.09051,24.50472
,,,19.05955,15.80802,13.25961,22.39612,23.86343,14.1972,16.92868,6.92774,7.4808,13.60515,,15.8513,14.4789,5.91683,12.81487,,31.10237,44.51194
,,,16.75882,11.24105,12.29919,38.42596,13.90478,19.19472,9.87774,7.40213,5.15455,9.85738,,16.48542,8.24554,12.86079,7.67883,,21.1096,35.03097
,,,18.23937,11.36821,14.94726,32.41083,18.81915,9.21272,16.93185,7.91607,12.98716,12.98618,,15.11097,12.26856,9.23244,5.5425,,11.12337,24.53276
,,,30.5152,14.82962,25.93036,22.41889,23.89049,14.20641,5.62266,7.30784,9.55939,12.39834,,17.68908,11.53605,6.82697,5.00156,,31.13364,14.54778
,,,18.44221,12.56246,12.35431,27.54838,13.91135,19.23218,16.93839,7.09621,6.48696,11.60608,,13.69539,7.3348,11.13984,4.92711,,21.14749,34.55511
,,,18.22655,16.2716,14.95993,43.35456,18.84767,9.22393,9.71359,6.54003,5.78521,11.5742,,14.62028,8.30792,8.30996,11.32986,,11.1546,24.56884
,,,19.06255,11.07762,13.67127,23.12277,23.90915,14.24727,10.41631,5.80282,5.5256,11.30869,,15.00663,11.66609,8.56166,10.52558,,61.17207,14.57985
,,,32.2837,15.7692,12.31673,46.34916,13.9603,19.24172,11.76785,9.56403,7.01107,12.23076,,15.06335,13.83417,7.10295,12.94291,,21.17785,64.59328
,,,18.17787,11.27621,14.97188,31.03777,18.87017,9.2606,16.95118,5.44341,5.34837,12.59745,,19.20023,12.89347,9.25384,13.1217,,11.19783,24.59814
,,,20.72942,14.86125,23.11444,22.46611,23.9421,14.26127,11.77746,5.16603,10.98653,9.72816,,14.5872,9.92592,6.08975,4.8785,,31.20079,14.6119
,,,16.76199,12.55869,12.3402,42.46868,13.96309,19.28135,16.9557,6.6876,8.07331,11.79217,,14.52105,13.48104,4.37158,8.54041,,21.21566,35.12426
,,,18.2507,17.31199,14.97155,31.06075,18.89856,9.27889,14.12018,7.40611,6.61366,9.87092,,18.92325,6.96038,6.18144,17.56007,,11.22287,24.63503
,,,19.0711,11.08484,13.27702,48.65625,23.96154,14.29868,23.13096,5.52397,14.38813,10.35975,,15.72796,17.53154,13.02351,11.01128,,31.24102,44.64249
,,,16.77411,15.78383,12.25614,27.60885,14.01181,19.29255,11.88643,4.97053,6.27034,10.46377,,19.16497,8.15344,10.64149,8.53674,,21.24681,34.65617
,,,18.24382,11.29781,14.96732,43.5533,18.93129,9.31454,10.41983,4.74926,6.06903,11.3164,,13.59904,8.83294,11.66746,15.26552,,11.26611,24.66207
,,,19.07497,14.86792,13.26476,22.50348,23.9925,14.30833,9.7442,5.52131,6.73893,11.71377,,16.7611,7.26953,6.13985,8.45523,,31.27022,14.68219
,,,16.74843,12.56818,12.09649,46.65517,14.01509,19.33388,16.97309,7.40391,6.27434,13.72287,,20.58168,13.87671,13.85699,10.08154,,21.284,34.68543
,,,18.2371,11.31741,14.99114,31.11032,18.96616,9.32186,6.87501,4.68144,13.73534,13.92893,,15.90345,7.21626,9.59759,13.63056,,11.29595,24.69929
,,,19.06866,17.34287,13.27628,22.51835,24.01251,14.35389,10.43937,14.4667,6.30028,10.51143,,15.98005,16.36829,9.73449,10.86944,,31.30805,14.7051
,,,16.75958,13.7943,12.26435,31.455,14.04491,19.34348,10.37151,5.19857,11.94665,11.76493,,14.67787,13.46572,7.6403,12.89874,,21.31517,35.22665
,,,18.49453,11.43239,14.97491,31.12422,18.98411,9.36556,6.77671,5.06652,5.69773,11.23666,,14.4986,12.87334,9.38915,10.6228,,11.33006,24.72844
,,,19.07649,14.88496,13.28744,44.42031,24.0438,14.35913,9.93804,10.42024,9.66847,10.88926,,16.2905,13.12799,12.95844,4.94222,,31.34014,14.74227
,,,27.41671,12.56523,18.6947,27.65823,14.06623,19.38497,16.99492,7.15871,5.37221,11.63058,,14.8575,12.29862,5.26316,8.22262,,21.3584,34.74956
,,,18.21321,11.28168,12.18245,31.14309,19.64066,9.37678,10.59263,9.3671,7.47731,10.82399,,14.96798,11.8233,7.41471,5.95628,,11.36028,24.76049
,,,19.09161,14.5887,15.97287,22.56742,24.07317,14.40037,11.71763,5.63538,12.67154,9.72649,,17.87115,16.63501,11.80227,9.98257,,31.37629,14.77555
,,,16.78799,13.79992,12.31088,33.69719,14.09008,19.39048,12.28723,5.34322,7.81157,10.86239,,14.12947,16.3883,6.40695,8.61674,,21.38322,34.78666
,,,18.24578,11.45946,14.89391,31.15952,19.02508,9.41338,11.18347,6.9273,6.44402,13.2579,,16.69983,12.62443,11.14444,4.15959,,11.4033,24.79688
,,,19.08576,14.90428,13.29222,22.59005,24.10046,14.41013,11.88701,5.07192,5.41995,9.67783,,19.08014,19.82967,4.87216,8.88786,,31.4073,14.80445
,,,16.75982,12.58628,12.38533,31.50245,14.11721,19.43418,17.00924,5.39297,9.86369,10.02951,,15.45113,11.05204,9.05495,8.93473,,21.42249,35.31991
,,,18.27296,11.30308,15.0265,31.18137,19.07004,9.42768,14.35277,6.83195,6.78707,10.28115,,14.5013,13.7091,4.4436,10.94065,,11.43259,24.8307
,,,30.34463,14.8746,13.25343,36.20051,24.12497,14.45155,10.4622,8.39732,7.45279,12.96618,,16.40273,11.8705,11.56641,10.32516,,31.45084,14.84098
,,,16.0569,23.79463,12.32008,27.73187,14.15972,19.44544,13.33602,7.26193,13.22636,11.40937,,15.08615,9.3651,13.00679,10.83811,,21.45246,34.84884
,,,18.20482,11.42573,15.00308,51.55392,19.07776,9.46729,14.94285,8.7021,6.60954,11.3681,,15.77449,13.08936,4.70021,4.8837,,11.4674,24.85881
,,,19.08961,14.8701,13.28495,26.52314,24.14758,14.46099,12.56582,6.62994,7.83008,11.46444,,15.26139,14.01609,8.98179,8.84956,,31.47548,14.87787
,,,16.7906,12.57359,12.40975,27.74552,14.16437,19.48598,17.0257,7.20707,5.48856,15.63973,,16.69748,8.55935,9.49888,10.97412,,21.49492,34.88193
,,,40.4612,11.30682,15.00657,31.23245,19.10832,9.47465,9.90166,12.17146,15.68938,11.09377,,30.86396,6.90376,6.44713,4.29668,,11.50263,24.89576
,,,18.99963,14.8743,13.69604,22.64535,24.17623,14.50285,19.73841,5.80882,5.29448,9.73962,,16.85416,14.23182,5.9862,3.95907,,31.51451,14.90178
,,,16.77782,26.52958,12.3404,31.56597,14.20893,19.5003,12.48473,9.49492,7.38162,10.88707,,20.31391,7.81141,9.02352,10.21169,,21.52069,35.42213
,,,18.30753,18.05963,15.01063,31.25015,19.12905,9.51828,13.28255,7.95711,7.23323,13.83398,,16.64558,9.02926,9.99641,8.60829,,11.53549,24.92939
,,,19.14358,11.22113,13.28641,41.80436,24.19868,14.51205,10.86567,9.95943,7.43805,11.31669,,17.72214,11.92205,14.10838,8.7268,,31.54587,44.94015
,,,16.90994,15.88091,12.40153,27.80151,14.21546,19.53767,11.18144,8.8312,7.78065,11.42291,,15.34427,12.65195,6.9565,14.36204,,21.55958,34.94603
,,,18.29531,11.26599,15.03769,31.26933,19.15568,9.5295,9.66631,8.98468,9.54009,14.23614,,15.16288,9.37937,13.80679,5.36496,,11.56771,24.96006
,,,19.17146,14.88154,13.28403,22.68967,24.22324,14.55318,11.57332,7.90064,6.94122,18.19064,,17.31553,7.68838,5.54104,12.1158,,31.58276,14.97218
,,,18.7036,13.8102,12.33201,33.83016,14.25996,19.54729,12.36852,7.05201,7.68233,14.38408,,16.2635,12.87201,4.98296,4.0464,,21.58902,34.98321
,,,18.28605,24.3114,15.02232,31.29278,19.18261,9.56623,13.31569,5.87951,7.7089,10.00764,,15.18497,11.17454,11.33729,13.15902,,11.60966,24.98912
,,,19.19206,11.23578,13.29152,22.71809,24.25362,14.5669,10.4497,7.40066,14.29303,12.43754,,15.90676,8.80571,6.22055,6.2748,,31.61309,45.00437
,,,30.36054,15.86174,12.4316,46.98454,14.26831,19.5869,10.82186,5.49244,5.40877,9.68042,,16.21803,12.97976,10.53654,9.80476,,21.62894,65.02155
,,,18.26868,11.30297,15.03003,31.31222,19.20443,9.58453,14.01928,4.99247,10.72915,16.24533,,15.70091,8.91098,9.47933,10.93083,,11.63594,25.02608
,,,23.22634,,21.95991,,,14.60433,11.02385,,7.43777,10.80865,,,8.48577,,,,31.65297,15.0322
